time,a,b,c,d,e,f
2019-11-28 12:00:00,2.0640688,0.09272329,0.027799573,0.06817925,0.14408638,0.2017825
2019-11-28 15:00:00,1.4098208,0.10256296,0.017699102,0.06952767,0.04554455,0.013050287
2019-11-28 18:00:00,1.2500161,0.11038087,0.049796913,0.102112,0.03522619,0.03893049
2019-11-28 21:00:00,1.3391846,0.094434485,0.053314812,0.10106324,0.04006412,0.054532904
2019-11-29 00:00:00,1.3088095,0.09683145,0.04428673,0.088789135,0.050548915,0.058609214
2019-11-29 03:00:00,1.3039567,0.089023605,0.025300618,0.055930864,0.17024773,0.044962764
2019-11-29 06:00:00,1.2921818,0.09243943,0.013576052,0.053317357,0.17544273,0.023588974
2019-11-29 09:00:00,1.2352979,0.11078311,0.011832749,0.04249556,0.25084713,0.048504602
2019-11-29 12:00:00,1.4167681,0.094209746,0.008308532,0.04329737,0.13434865,0.044984106
2019-11-29 15:00:00,2.0329132,0.095686,0.03389502,0.12618585,0.05903485,0.110725805
2019-11-29 18:00:00,3.1321733,0.15785131,0.09604206,0.1272423,0.09666905,0.43970835
2019-11-29 21:00:00,3.2016015,0.14083195,0.08483955,0.10524704,0.095875055,0.3235329
2019-11-30 00:00:00,1.5596464,0.1133531,0.05633303,0.11133832,0.064310916,0.06815123
2019-11-30 03:00:00,1.4953433,0.15493916,0.05158356,0.1065165,0.08066811,0.031648163
2019-11-30 06:00:00,2.0363028,0.16382642,0.05835216,0.1426697,0.048470546,0.032640245
2019-11-30 09:00:00,2.2935956,0.16706118,0.069974974,0.11995463,0.07174092,0.07623195
2019-11-30 12:00:00,2.3438337,0.16712378,0.06862732,0.12606873,0.062373336,0.079415664
2019-11-30 15:00:00,2.3017821,0.16329746,0.058926024,0.16357057,0.06216537,0.04006477
2019-11-30 18:00:00,2.4206145,0.20259784,0.060410567,0.19510281,0.071605206,0.030208848
2019-11-30 21:00:00,2.2356431,0.15340029,0.060151976,0.17704125,0.057676084,0.04593811
2019-12-01 00:00:00,2.050733,0.11472496,0.043458924,0.11699241,0.033852503,0.056045875
2019-12-01 03:00:00,2.2829127,0.11006556,0.0792484,0.13197756,0.053466585,0.15539156
2019-12-01 06:00:00,2.4263701,0.10483594,0.06366404,0.08451565,0.060838565,0.17817369
2019-12-01 09:00:00,2.8464139,0.102465115,0.06728784,0.084810406,0.038012084,0.1875799
2019-12-01 12:00:00,3.7722027,0.101371296,0.08007088,0.083956406,0.031268764,0.20850843
2019-12-01 15:00:00,4.9360147,0.10957508,0.09473913,0.0825253,0.035452727,0.2602494
2019-12-01 18:00:00,5.543134,0.12050769,0.07839916,0.09443542,0.036145344,0.25402588
2019-12-01 21:00:00,4.9606295,0.13401541,0.056462068,0.09804802,0.0446977,0.15636589
2019-12-02 00:00:00,3.3407967,0.123355955,0.022797871,0.085250825,0.05630936,0.031139165
2019-12-02 03:00:00,3.0351968,0.115462944,0.019503988,0.09492499,0.047039114,0.015106182
2019-12-02 06:00:00,2.7840588,0.07273863,0.015729725,0.07035254,0.019218303,0.019840432
2019-12-02 09:00:00,2.7812865,0.07751008,0.047390655,0.054706473,0.01305093,0.13190767
2019-12-02 12:00:00,2.7998772,0.07569022,0.044595484,0.047131933,0.01880986,0.11643518
2019-12-02 15:00:00,2.320808,0.089683,0.042468544,0.06313081,0.107400045,0.20478053
2019-12-02 18:00:00,2.4397666,0.10107896,0.020866051,0.06659211,0.45969024,0.7708068
2019-12-02 21:00:00,1.5293882,0.07535339,0.027600348,0.041354842,0.20663302,0.35716468
2019-12-03 00:00:00,1.5587381,0.06952107,0.024351511,0.035654627,0.06325901,0.09901492
2019-12-03 03:00:00,1.1456121,0.055845995,0.012413084,0.030438593,0.068644315,0.13819961
2019-12-03 06:00:00,1.3643268,0.057896867,0.012810591,0.023832848,0.14473183,0.23988846
2019-12-03 09:00:00,1.6020187,0.055955864,0.03869219,0.027079033,0.17772955,0.3570132
2019-12-03 12:00:00,1.2376448,0.042178378,0.06004393,0.024970487,0.17526847,0.4012603
2019-12-03 15:00:00,0.94975865,0.036436692,0.14299513,0.060806964,0.19791539,0.431398
2019-12-03 18:00:00,1.0200968,0.04875274,0.5509762,0.15756425,0.26810277,0.48960063
2019-12-03 21:00:00,1.2529131,0.05830914,0.8182365,0.15558286,0.32041985,0.519354
2019-12-04 00:00:00,1.3557631,0.06497655,0.7487599,0.13435093,0.3632965,0.5160465
2019-12-04 03:00:00,1.5017927,0.061000578,0.84623563,0.14794526,0.43667865,0.48108497
2019-12-04 06:00:00,1.7422346,0.06778298,0.9856343,0.2288573,0.4860797,0.3334993
2019-12-04 09:00:00,1.7223815,0.06652209,0.9542128,0.19739163,0.45414487,0.3613357
2019-12-04 12:00:00,1.582301,0.05938703,1.0691879,0.24055585,0.4331886,0.33196372
2019-12-04 15:00:00,1.6554047,0.054852806,1.0166187,0.21286055,0.46005142,0.2931178
2019-12-04 18:00:00,1.6675962,0.06037234,0.9892257,0.2776991,0.3020004,0.1813707
2019-12-04 21:00:00,1.4550493,0.063730136,1.041107,0.30714524,0.108687736,0.107738495
2019-12-05 00:00:00,1.3104072,0.08392072,0.9415072,0.31615567,0.15222986,0.121834815
2019-12-05 03:00:00,1.2569629,0.083280586,0.54921436,0.18561153,0.15867552,0.113351166
2019-12-05 06:00:00,1.1887158,0.07223093,0.47799772,0.14999624,0.15127943,0.23073415
2019-12-05 09:00:00,1.1079054,0.07048788,0.41753128,0.12767847,0.11706645,0.24403061
2019-12-05 12:00:00,1.0905793,0.07905841,0.32574436,0.13272631,0.09768967,0.15732865
2019-12-05 15:00:00,1.1359559,0.10616675,0.33211902,0.14378615,0.12826532,0.080137365
2019-12-05 18:00:00,1.0774163,0.09847936,0.32178512,0.12881832,0.12249324,0.024845995
2019-12-05 21:00:00,1.111369,0.08450208,0.3143388,0.12436481,0.11378223,0.022983525
2019-12-06 00:00:00,1.1546626,0.09165718,0.12575936,0.09954689,0.24593633,0.023287183
2019-12-06 03:00:00,1.1685904,0.092622794,0.062161077,0.09683702,0.24044278,0.023394216
2019-12-06 06:00:00,1.8278533,0.0900146,0.36373547,0.10000592,0.20441796,0.079446025
2019-12-06 09:00:00,2.072047,0.08894516,1.3229738,0.20766395,0.12257354,0.07138689
2019-12-06 12:00:00,2.1593363,0.061662942,2.2477446,0.1604363,0.060476042,0.024396451
2019-12-06 15:00:00,2.3651638,0.06603128,2.0317519,0.16303957,0.05249328,0.023097282
2019-12-06 18:00:00,2.398674,0.07685458,1.7064064,0.210489,0.0562287,0.021423647
2019-12-06 21:00:00,2.4664886,0.08071037,1.6066537,0.2078427,0.053975612,0.017402522
2019-12-07 00:00:00,2.8069663,0.07657635,1.4352301,0.1689568,0.07695579,0.023864148
2019-12-07 03:00:00,3.1410825,0.07951106,0.90142834,0.16387299,0.10988627,0.05956157
2019-12-07 06:00:00,3.50547,0.083769314,0.4067091,0.10322889,0.18467014,0.08335954
2019-12-07 09:00:00,3.9595582,0.08161711,0.073742434,0.087108105,0.22381285,0.05605393
2019-12-07 12:00:00,3.891348,0.08249099,0.032023113,0.08239375,0.25444013,0.01968236
2019-12-07 15:00:00,3.286722,0.08478698,0.064947136,0.081592955,0.24992938,0.014828269
2019-12-07 18:00:00,2.771799,0.08414373,0.072513565,0.08632756,0.22458664,0.022701373
2019-12-07 21:00:00,2.4358788,0.0701327,0.42472088,0.1065347,0.09434556,0.036696915
2019-12-08 00:00:00,2.0443087,0.074385665,0.60906255,0.12739156,0.046275746,0.029887386
2019-12-08 03:00:00,1.5284417,0.08235066,0.5551073,0.114848405,0.051190145,0.027352272
2019-12-08 06:00:00,1.5038567,0.09819692,1.2065068,0.16009426,0.06217533,0.024966205
2019-12-08 09:00:00,1.577511,0.071781,1.7866837,0.1496685,0.0478827,0.03407425
2019-12-08 12:00:00,1.9469289,0.05564501,1.908656,0.15545085,0.0321654,0.042731177
2019-12-08 15:00:00,2.3717575,0.048243415,2.227229,0.13540937,0.039075717,0.12568986
2019-12-08 18:00:00,2.5136988,0.047310203,2.8007655,0.11786815,0.08205823,0.3792563
2019-12-08 21:00:00,2.6077814,0.04774345,3.2628272,0.119160585,0.085913114,0.3969865
2019-12-09 00:00:00,2.7190695,0.047117792,3.5573785,0.12039822,0.08128101,0.37190032
2019-12-09 03:00:00,3.0737247,0.053421333,4.4961166,0.12986751,0.10494662,0.48970404
2019-12-09 06:00:00,3.0200737,0.055259015,5.254256,0.13988367,0.11039211,0.5339337
2019-12-09 09:00:00,2.7878036,0.055068057,5.486386,0.13359979,0.11054833,0.5260591
2019-12-09 12:00:00,2.6967087,0.052368425,5.3449726,0.12868738,0.09766902,0.44638285
2019-12-09 15:00:00,2.8964972,0.05180514,4.058872,0.12322775,0.07444566,0.33153236
2019-12-09 18:00:00,3.3793528,0.048431914,3.7691252,0.11735407,0.042473722,0.16128759
2019-12-09 21:00:00,3.0222554,0.05471708,3.7761123,0.10506835,0.03353365,0.048364513
2019-12-10 00:00:00,3.1723676,0.06323963,3.7050054,0.10558324,0.034105115,0.031736128
2019-12-10 03:00:00,3.5539062,0.07637233,3.4423015,0.13301045,0.036463328,0.024972262
2019-12-10 06:00:00,3.3317494,0.083442286,3.1520107,0.23600651,0.039349258,0.01970216
2019-12-10 09:00:00,2.8559558,0.081435725,2.6515722,0.32391873,0.04608285,0.033898864
2019-12-10 12:00:00,2.88575,0.07875363,2.4009182,0.28461665,0.054012235,0.06497187
2019-12-10 15:00:00,2.7347977,0.097560115,2.5017948,0.20890848,0.04708219,0.025474718
2019-12-10 18:00:00,2.8468409,0.08804893,3.0561397,0.16396955,0.040991265,0.011839658
2019-12-10 21:00:00,3.429993,0.08377668,3.4474208,0.14280629,0.04420611,0.019581418
2019-12-11 00:00:00,3.8447092,0.06933062,3.9819705,0.1306367,0.041697137,0.026705887
2019-12-11 03:00:00,3.5291274,0.06327608,3.6183527,0.14010319,0.04020774,0.025059681
2019-12-11 06:00:00,3.736264,0.06349371,3.0770476,0.14165981,0.036833003,0.022457462
2019-12-11 09:00:00,3.1818674,0.06519616,2.7615886,0.14015144,0.03589681,0.021626739
2019-12-11 12:00:00,2.9006922,0.07545534,2.6381583,0.14012621,0.038937964,0.01900527
2019-12-11 15:00:00,3.2154765,0.07409234,2.6477942,0.12813634,0.042013545,0.036319286
2019-12-11 18:00:00,2.5709925,0.07096683,2.2873552,0.1174772,0.044170577,0.049780548
2019-12-11 21:00:00,2.4642677,0.067896985,2.194988,0.10515174,0.042366665,0.049804725
2019-12-12 00:00:00,2.597666,0.068321116,2.1792305,0.105650716,0.03884895,0.0433892
2019-12-12 03:00:00,2.5488803,0.070610456,2.0903084,0.103189245,0.037773,0.035799347
2019-12-12 06:00:00,2.4257128,0.072278075,1.9130228,0.102838665,0.03711337,0.032731626
2019-12-12 09:00:00,2.339521,0.077101864,1.6275797,0.10748369,0.03856416,0.028017944
2019-12-12 12:00:00,2.4192219,0.07664116,1.5250169,0.11446681,0.03736851,0.021941252
2019-12-12 15:00:00,2.4137406,0.07969559,1.5970987,0.12891553,0.038018193,0.01732207
2019-12-12 18:00:00,2.7070346,0.07440792,1.5393081,0.13195656,0.035484895,0.01385789
2019-12-12 21:00:00,2.9295652,0.074410856,1.4171499,0.117171325,0.034818526,0.014948965
2019-12-13 00:00:00,2.8160286,0.076695934,1.1223104,0.1027163,0.03226794,0.015944527
2019-12-13 03:00:00,3.3695695,0.07413291,1.1441296,0.10450367,0.033696204,0.016930021
2019-12-13 06:00:00,4.6971006,0.066440105,1.0870409,0.13673215,0.042213127,0.032063887
2019-12-13 09:00:00,5.7045717,0.0629455,0.18995376,0.18548112,0.027781932,0.24228436
2019-12-13 12:00:00,7.8013415,0.08190623,0.09112476,0.27579305,0.027225688,0.27938375
2019-12-13 15:00:00,8.536791,0.097236596,0.09899551,0.31460017,0.026241975,0.24521944
2019-12-13 18:00:00,8.891458,0.0997271,0.09754345,0.30833396,0.02650658,0.23408687
2019-12-13 21:00:00,9.299218,0.10724431,0.09846496,0.3056479,0.027677279,0.23105693
2019-12-14 00:00:00,9.4769745,0.109664224,0.10118806,0.30958736,0.027956393,0.2582559
2019-12-14 03:00:00,9.432098,0.09585308,0.10089224,0.2759546,0.024289642,0.2883835
2019-12-14 06:00:00,9.401433,0.08319072,0.08905548,0.25674936,0.023544244,0.31266272
2019-12-14 09:00:00,9.570523,0.0849301,0.07384343,0.2655524,0.02593432,0.43366903
2019-12-14 12:00:00,9.711672,0.11837585,0.07599124,0.19570702,0.14583729,0.80640167
2019-12-14 15:00:00,8.800728,0.10788721,0.08536006,0.15761301,0.19165783,1.1077936
2019-12-14 18:00:00,8.001301,0.05239694,0.12834679,0.11259679,0.032808866,0.63695276
2019-12-14 21:00:00,9.202266,0.07528026,1.1468415,0.16176236,0.07819799,0.14385267
2019-12-15 00:00:00,8.436175,0.094881944,1.8612568,0.15974854,0.09004037,0.052264385
2019-12-15 03:00:00,9.107329,0.092840485,1.7572812,0.16044389,0.08852688,0.06219189
2019-12-15 06:00:00,8.54391,0.053142652,0.3360703,0.113059334,0.041357454,0.4966279
2019-12-15 09:00:00,8.759206,0.09181402,0.07875685,0.14413193,0.139439,1.0944774
2019-12-15 12:00:00,8.699971,0.10557488,0.07986982,0.20476222,0.14391543,0.8493025
2019-12-15 15:00:00,8.800852,0.09243614,0.076900326,0.22035313,0.11629422,0.6650815
2019-12-15 18:00:00,11.497443,0.061411757,0.083580606,0.2982846,0.024839744,0.6794435
2019-12-15 21:00:00,9.069076,0.06491663,0.06749765,0.16997354,0.05559495,1.0251144
2019-12-16 00:00:00,5.6685767,0.061891317,0.041254748,0.13264789,0.030719146,0.7969634
2019-12-16 03:00:00,6.149071,0.04240896,0.09679754,0.15529688,0.012827867,0.15101786
2019-12-16 06:00:00,7.8384867,0.047939546,0.453553,0.15337051,0.014168091,0.038196478
2019-12-16 09:00:00,4.4178243,0.09201013,0.38449347,0.2104021,0.018817488,0.043030914
2019-12-16 12:00:00,2.2842855,0.09892281,0.26462436,0.20140603,0.019733092,0.026944933
2019-12-16 15:00:00,2.252876,0.08847535,0.17345329,0.14819355,0.026311021,0.08446832
2019-12-16 18:00:00,2.4283578,0.069717966,0.12747793,0.12294797,0.06469586,0.28225955
2019-12-16 21:00:00,2.8727393,0.07755051,0.16633064,0.14585263,0.04913283,0.4279818
2019-12-17 00:00:00,3.5969856,0.090796836,0.21024688,0.17233734,0.022417301,0.60084164
2019-12-17 03:00:00,3.8951392,0.10765406,0.26470697,0.20211145,0.042713042,1.2415646
2019-12-17 06:00:00,4.2727995,0.094029084,0.24549553,0.12451867,0.20060718,1.8799485
2019-12-17 09:00:00,4.639916,0.08997891,0.42580387,0.09086484,0.23901168,1.3099118
2019-12-17 12:00:00,5.65267,0.09191844,0.41884017,0.09860551,0.21513881,1.2498915
2019-12-17 15:00:00,6.312566,0.09511878,0.42414623,0.100523055,0.21544532,1.1155018
2019-12-17 18:00:00,7.512328,0.094791755,0.75299174,0.107683316,0.21192099,0.955761
2019-12-17 21:00:00,8.313339,0.07932252,1.2847239,0.11611624,0.1686075,0.83091426
2019-12-18 00:00:00,7.453985,0.068741545,1.794597,0.11646508,0.12185554,0.6435401
2019-12-18 03:00:00,7.6228833,0.06534169,2.1039515,0.11794153,0.104380816,0.59116745
2019-12-18 06:00:00,9.170664,0.073996216,1.8474617,0.12173357,0.14035143,0.73389935
2019-12-18 09:00:00,8.346902,0.07817158,1.6003435,0.11830413,0.14591107,0.65969795
2019-12-18 12:00:00,6.259157,0.07872053,1.0933034,0.11259689,0.15658818,0.7201904
2019-12-18 15:00:00,5.0690036,0.08724478,0.25843334,0.10540876,0.16873585,0.93915576
2019-12-18 18:00:00,4.8490405,0.09459687,0.27104717,0.12602337,0.10640011,1.0169863
2019-12-18 21:00:00,4.2782674,0.11319832,0.20230225,0.09383239,0.03955672,0.056431387
2019-12-19 00:00:00,4.3618383,0.0740499,0.13780318,0.16183029,0.09496723,0.027375411
2019-12-19 03:00:00,4.5361476,0.075525954,0.13061829,0.19944687,0.09864309,0.028838206
2019-12-19 06:00:00,4.7566433,0.07570367,0.1370699,0.2177324,0.09960001,0.035819367
2019-12-19 09:00:00,4.9504347,0.079987586,0.12945326,0.19298041,0.10625835,0.032152604
2019-12-19 12:00:00,4.9187865,0.077749215,0.12476063,0.1954705,0.09378981,0.042880595
2019-12-19 15:00:00,4.418284,0.07888106,0.13407886,0.19032247,0.10835858,0.21419476
2019-12-19 18:00:00,4.271979,0.08008668,0.14901409,0.18347317,0.13450198,0.39742133
2019-12-19 21:00:00,3.90346,0.08329869,0.16793159,0.16345166,0.16482596,0.66983986
2019-12-20 00:00:00,3.6236165,0.08206404,0.17840676,0.14323935,0.17781411,0.894841
2019-12-20 03:00:00,4.284719,0.0788768,0.16096027,0.1518372,0.16556084,0.75464875
2019-12-20 06:00:00,4.468371,0.077782325,0.1508605,0.15789601,0.15129158,0.6755172
2019-12-20 09:00:00,4.193401,0.07655889,0.14755328,0.16008992,0.15494442,0.7551298
2019-12-20 12:00:00,4.5993185,0.07646564,0.15454695,0.16191752,0.146953,0.8315936
2019-12-20 15:00:00,4.828871,0.07832381,0.14648427,0.16130604,0.15470016,0.8642803
2019-12-20 18:00:00,4.85039,0.07991006,0.15713076,0.14318167,0.17267682,1.0537789
2019-12-20 21:00:00,4.882901,0.08066342,0.15602538,0.13192296,0.18337333,1.1249428
2019-12-21 00:00:00,5.1072054,0.08083907,0.15388821,0.12984559,0.18385117,1.1414161
2019-12-21 03:00:00,4.9128623,0.07767005,0.15788709,0.12932096,0.17052035,1.1323801
2019-12-21 06:00:00,6.1379304,0.073230475,0.1370277,0.14828445,0.13927475,0.7198356
2019-12-21 09:00:00,6.40373,0.07023698,0.1317711,0.14807913,0.12428406,0.6324124
2019-12-21 12:00:00,5.476606,0.06942299,0.08364968,0.17766833,0.06563188,0.18992019
2019-12-21 15:00:00,5.9195485,0.063632846,0.06961626,0.19557606,0.0460527,0.025822854
2019-12-21 18:00:00,6.1516266,0.05454631,0.079448156,0.20229723,0.046043452,0.023272099
2019-12-21 21:00:00,6.1887527,0.046963546,0.08555257,0.18258743,0.040128578,0.020995425
2019-12-22 00:00:00,8.56593,0.049172487,0.09642898,0.17745666,0.054563534,0.02294997
2019-12-22 03:00:00,9.825441,0.05331784,0.09233741,0.16810656,0.058549523,0.02468387
2019-12-22 06:00:00,9.660172,0.053041164,0.09929211,0.16664661,0.052048866,0.035653815
2019-12-22 09:00:00,8.931124,0.05331372,0.10269902,0.17852281,0.039464686,0.076759815
2019-12-22 12:00:00,6.553127,0.05047957,0.09283691,0.16844805,0.032715585,0.21861592
2019-12-22 15:00:00,5.516886,0.038747262,0.08758564,0.10450437,0.025914125,0.18569978
2019-12-22 18:00:00,5.3977456,0.034358732,0.1458083,0.06647587,0.025101062,0.20396078
2019-12-22 21:00:00,4.5467443,0.03208829,0.28428444,0.058141172,0.022240553,0.14950095
2019-12-23 00:00:00,4.26683,0.0287285,0.29477435,0.055993605,0.02098542,0.16042419
2019-12-23 03:00:00,3.705744,0.03881015,0.23362868,0.08740677,0.044999454,0.36393532
2019-12-23 06:00:00,3.8669689,0.03850877,0.22453119,0.08912108,0.032478463,0.23547101
2019-12-23 09:00:00,4.221571,0.04108166,0.2306086,0.09663999,0.028757673,0.16425133
2019-12-23 12:00:00,4.0630536,0.041270427,0.115582004,0.09395637,0.03771942,0.22734952
2019-12-23 15:00:00,4.0405636,0.04113033,0.07392879,0.09104336,0.057931,0.28487396
2019-12-23 18:00:00,4.379456,0.036473326,0.085445836,0.06709322,0.08430242,0.40046006
2019-12-23 21:00:00,4.134482,0.030741747,0.12393457,0.06466986,0.10335514,0.74908066
2019-12-24 00:00:00,3.7100344,0.026953645,0.15634742,0.059835486,0.12712613,1.0354402
2019-12-24 03:00:00,3.1875975,0.02255156,0.15307823,0.047753748,0.15138158,0.9751316
2019-12-24 06:00:00,3.2183485,0.024764001,0.10963936,0.05143326,0.18837681,1.1517727
2019-12-24 09:00:00,2.9486125,0.088757254,0.061893303,0.078673184,0.13741274,0.43638054
2019-12-24 12:00:00,3.9886105,0.22381496,0.06404473,0.11406983,0.14806691,0.031981032
2019-12-24 15:00:00,4.5273476,0.22386467,0.10935174,0.11361061,0.13981971,0.032429565
2019-12-24 18:00:00,4.253183,0.09077908,0.078101404,0.08505354,0.06531978,0.05497217
2019-12-24 21:00:00,4.2086124,0.03596987,0.089604646,0.09201992,0.03310535,0.09554233
2019-12-25 00:00:00,4.860486,0.03679212,0.037642475,0.10752877,0.021330394,0.076554134
2019-12-25 03:00:00,5.598493,0.03109213,0.05605454,0.06672767,0.028413353,0.19457199
2019-12-25 06:00:00,5.440744,0.026286906,0.047468543,0.051152077,0.02226724,0.16689266
2019-12-25 09:00:00,4.9991016,0.023585469,0.036463413,0.04430569,0.021895198,0.15051204
2019-12-25 12:00:00,5.1934495,0.02486746,0.041937597,0.047074635,0.032692794,0.20332399
2019-12-25 15:00:00,4.8546357,0.018514797,0.031667914,0.031928085,0.01226467,0.081261076
2019-12-25 18:00:00,3.7517152,0.03589837,0.04669311,0.10813578,0.023828229,0.15958881
2019-12-25 21:00:00,5.685864,0.027259316,0.05160135,0.07779612,0.030640826,0.14438237
2019-12-26 00:00:00,8.388472,0.049838666,0.07141655,0.10327829,0.047153413,0.1468565
2019-12-26 03:00:00,6.2803087,0.049015153,0.3136637,0.08972664,0.071559235,0.24852896
2019-12-26 06:00:00,4.468426,0.03204267,1.4731158,0.07485557,0.06422807,0.16198467
2019-12-26 09:00:00,4.93082,0.024603464,1.8698481,0.07587539,0.04737022,0.12456415
2019-12-26 12:00:00,5.23559,0.024360301,1.711152,0.054942627,0.110050745,0.23525923
2019-12-26 15:00:00,5.6354904,0.022602078,1.3647382,0.04246802,0.171497,0.41032565
2019-12-26 18:00:00,5.7094736,0.024247697,0.9932524,0.04511887,0.18738478,0.60556215
2019-12-26 21:00:00,5.9482155,0.024545321,0.8677058,0.04520077,0.19516821,0.73598784
2019-12-27 00:00:00,6.2689505,0.02421751,0.8768128,0.044259086,0.19395049,0.574665
2019-12-27 03:00:00,6.5205674,0.023443663,0.9172684,0.04249973,0.1872288,0.41900113
2019-12-27 06:00:00,7.0088415,0.02267581,1.0878755,0.04205694,0.18969946,0.3866792
2019-12-27 09:00:00,7.2421827,0.021567779,1.1520454,0.041606255,0.18343852,0.35941672
2019-12-27 12:00:00,7.5026183,0.021008154,1.2570281,0.044106998,0.18339866,0.3368794
2019-12-27 15:00:00,7.687409,0.020588998,1.3431369,0.045197442,0.18480152,0.3219715
2019-12-27 18:00:00,7.970511,0.02143624,1.3796778,0.04656017,0.18015301,0.3095253
2019-12-27 21:00:00,8.194382,0.02170536,1.4454116,0.04892846,0.17360047,0.2987845
2019-12-28 00:00:00,8.590648,0.021277802,1.4631615,0.048718367,0.17648697,0.29111183
2019-12-28 03:00:00,8.945744,0.020372393,1.4182922,0.047459386,0.17930031,0.2824096
2019-12-28 06:00:00,9.181333,0.019466834,1.3511757,0.044033468,0.18350682,0.2783281
2019-12-28 09:00:00,9.489627,0.018767284,1.2805489,0.04083441,0.19037433,0.27682236
2019-12-28 12:00:00,10.034964,0.018516222,1.224056,0.040586337,0.19173394,0.26551446
2019-12-28 15:00:00,9.440655,0.018831534,1.2456199,0.044621814,0.19195728,0.24420254
2019-12-28 18:00:00,9.075849,0.021375054,1.2459503,0.045918398,0.19139796,0.22442462
2019-12-28 21:00:00,8.149324,0.022280723,1.1888462,0.050647013,0.1421069,0.19405006
2019-12-29 00:00:00,7.860628,0.021895023,1.2612535,0.052055232,0.12480367,0.17985779
2019-12-29 03:00:00,7.7183404,0.022100832,1.3052112,0.056000352,0.11347272,0.15877366
2019-12-29 06:00:00,7.45765,0.020014677,1.5250463,0.052333847,0.103367254,0.21650907
2019-12-29 09:00:00,6.165432,0.02554515,1.1662472,0.061587155,0.060204398,0.18633728
2019-12-29 12:00:00,5.049091,0.03710056,0.35216665,0.08099541,0.03336439,0.10972219
2019-12-29 15:00:00,6.198572,0.037760086,0.45185724,0.11835417,0.047448393,0.09174617
2019-12-29 18:00:00,7.3272443,0.042035867,0.24275029,0.14971209,0.0785943,0.11020819
2019-12-29 21:00:00,8.027409,0.039349556,0.4407024,0.13313834,0.051302,0.108660825
2019-12-30 00:00:00,6.9830236,0.038471896,0.5384516,0.09885001,0.037081286,0.09888351
2019-12-30 03:00:00,5.5282354,0.031402964,0.33820063,0.05449159,0.0445952,0.23672615
2019-12-30 06:00:00,6.1112823,0.019912627,0.40361056,0.039774217,0.06758718,0.26497722
2019-12-30 09:00:00,4.987619,0.034836788,0.8124655,0.045075756,0.0694661,0.33377132
2019-12-30 12:00:00,3.8184345,0.020698626,0.93859124,0.036538556,0.10515606,0.40593073
2019-12-30 15:00:00,2.921741,0.016578162,1.1704427,0.03418735,0.099049486,0.25371376
2019-12-30 18:00:00,2.5063171,0.02327998,1.1571562,0.043422755,0.07987207,0.2685463
2019-12-30 21:00:00,2.1703827,0.026459256,0.9524382,0.03504208,0.07489825,0.28819004
2019-12-31 00:00:00,2.0498116,0.022614963,0.7046837,0.027720185,0.07067125,0.39893487
2019-12-31 03:00:00,1.8689809,0.01590156,0.60635465,0.027777638,0.06792494,0.4047811
2019-12-31 06:00:00,1.8945981,0.02055746,1.0550596,0.034343276,0.056696437,0.4513722
2019-12-31 09:00:00,2.0484705,0.018181337,0.97523665,0.036616985,0.058837455,0.38588035
2019-12-31 12:00:00,2.5039258,0.019381814,0.6935982,0.03243341,0.06539036,0.36357
2019-12-31 15:00:00,3.991795,0.020479044,1.9469051,0.26193705,0.07116929,0.33741787
2019-12-31 18:00:00,5.246957,0.018680092,4.475738,0.47312677,0.045591068,0.25636292
2019-12-31 21:00:00,3.1886866,0.028509883,6.4174113,0.2345707,0.02758452,0.101864375
2020-01-01 00:00:00,2.0042975,0.029956108,4.552563,0.26438925,0.031049546,0.095536254
2020-01-01 03:00:00,1.8368173,0.030149102,4.8983636,0.25366828,0.03405387,0.08489692
2020-01-01 06:00:00,1.39462,0.031163136,4.4096117,0.19632465,0.020582099,0.014549016
2020-01-01 09:00:00,0.9867914,0.025852637,3.8545778,0.42273793,0.014207314,0.009115163
2020-01-01 12:00:00,0.81328344,0.02349427,3.8658595,0.5799413,0.012399874,0.009897652
2020-01-01 15:00:00,0.73729295,0.022885988,3.045185,0.5613503,0.012775214,0.0071530975
2020-01-01 18:00:00,0.668052,0.022846404,2.1615229,0.5772484,0.014668138,0.0070423256
2020-01-01 21:00:00,0.61623526,0.023605075,1.8045027,0.51299685,0.014970749,0.0073791845
2020-01-02 00:00:00,0.62703526,0.022994034,1.8174423,0.46899897,0.015409009,0.007882602
2020-01-02 03:00:00,0.67059004,0.023598438,1.704073,0.50368273,0.01558211,0.008057995
2020-01-02 06:00:00,0.77113724,0.025113141,1.6838381,0.49626112,0.015055943,0.008096828
2020-01-02 09:00:00,0.88430613,0.02456432,1.6660571,0.637396,0.01402987,0.010574192
2020-01-02 12:00:00,0.95298725,0.025367094,1.8393515,0.8985249,0.013526115,0.014944134
2020-01-02 15:00:00,1.0555705,0.025486367,2.045859,0.8416108,0.013497927,0.016373476
2020-01-02 18:00:00,1.116758,0.02562901,2.5349264,0.7282,0.014136833,0.016169306
2020-01-02 21:00:00,1.2869451,0.027385084,3.6911538,0.70889384,0.013818447,0.014994239
2020-01-03 00:00:00,1.5837853,0.03345566,5.106202,0.741969,0.015876982,0.016076457
2020-01-03 03:00:00,2.0913177,0.06829626,4.032831,0.61073095,0.016797114,0.01813657
2020-01-03 06:00:00,2.2747679,0.08273089,2.217856,0.3360675,0.016972795,0.01414897
2020-01-03 09:00:00,2.1194153,0.067991875,2.051501,0.25514427,0.016411437,0.011511196
