time,0,1,2,3,4,5,6,7
2019-09-24 21:00:00,155175.19519799898,16705.341137426218,100656.69871506332,108044.71720652626,306.35790429429574,36621.85531429681,15874.456285748802,156.58776441568122
2019-09-25 00:00:00,169011.15462727236,13981.204874894234,68450.2990089217,97009.37103986977,433.95673876164324,96349.19824393053,39896.67691783314,239.11344054116657
2019-09-25 03:00:00,138438.39364410893,9954.227438478527,45321.12259244379,62150.47737049573,493.74185946358284,211051.2266843248,95199.47987131233,363.31025917066955
2019-09-25 06:00:00,132408.1729929755,10697.224248921835,41494.382057427996,52414.41679521545,467.6902067336544,255584.9000715759,100354.54513698509,359.05585482901654
2019-09-25 09:00:00,157500.51275737895,9339.8515062646,40429.2040623045,50206.65862868249,396.09781128071444,200074.78843680507,56560.793598769225,304.42475179043913
2019-09-25 12:00:00,118538.3686669125,8934.661355628468,36036.686206920705,35289.6915806889,422.70490567667525,325634.364470374,113871.61857668115,350.7091572067202
2019-09-25 15:00:00,93315.74702144471,30302.543115097054,33213.349931414436,59742.73664394166,223.05203668805194,205060.8410683778,79546.48942384882,227.5855068114035
2019-09-25 18:00:00,7242.26345861046,38970.845216798894,31126.331393009754,156729.42440662158,89.18594123538507,64281.4672568497,53661.92471860023,110.16506283709744
2019-09-25 21:00:00,8128.822033837856,19151.04659612773,28943.0925944333,90333.55780739874,144.08220377357017,30893.100004962038,93775.9637128878,142.20981887980753
2019-09-26 00:00:00,19495.36363634263,14222.63228505306,35858.65955822043,71555.92072059386,279.44223622151407,28306.953742932008,197338.84307078467,263.4419572155578
2019-09-26 03:00:00,66506.94293628573,18087.82691370715,38099.384075124886,60713.278868037625,294.0823177558082,79146.30409611943,164369.42189576034,247.2880418199765
2019-09-26 06:00:00,40439.64806073172,67772.10539670105,38043.957481317346,88057.02754061705,213.1934221231034,19267.578606726376,59537.09187068736,228.57579720103294
2019-09-26 09:00:00,5825.999850229638,199322.2555088272,31869.0921088303,128691.40885597322,290.43376540142015,1299.6721265542105,39993.1453235783,288.40009587651906
2019-09-26 12:00:00,2178.0972659809504,343876.00571127376,31415.96423363778,174878.39984524372,272.18860597446275,685.3687977268667,4234.674630138616,292.24013595859407
2019-09-26 15:00:00,1953.5143757922779,370813.6343394887,31958.488780830525,194827.72340704824,265.4795148489322,645.2376354699286,1864.3551452956788,298.726425676239
2019-09-26 18:00:00,2203.6585584090576,341714.45258954185,36065.4016841097,173156.85477053962,187.56278404254218,488.60229481366235,2110.5681421310637,189.19809933947624
2019-09-26 21:00:00,1779.3205694346036,365928.82279914705,34724.155878776255,182472.62568616244,137.68209347382563,341.5507903683457,1916.0912757826657,149.06647520611733
2019-09-27 00:00:00,2137.8267993855497,302396.22994183504,33939.262518013675,298080.8697893278,87.66933961438052,306.4243144684684,2212.281811487738,94.49680661797798
2019-09-27 03:00:00,2261.172768693706,289258.9201096759,31409.469229166312,386355.6790146191,62.51398009248815,262.4713790243958,1864.1559323220426,66.1778153401983
2019-09-27 06:00:00,2865.073489055766,184356.12171287416,43267.6880463842,225176.0188700322,235.95788982461428,506.0704148931739,2743.8148247322783,182.4190161764075
2019-09-27 09:00:00,2227.6347156319266,136798.37468461518,31501.57671669215,247622.57376298882,318.77391198699115,627.543417169837,1824.518652816533,134.52171304486686
2019-09-27 12:00:00,1473.9456920959842,166167.73143921612,24761.8184616298,222976.66528449318,166.80188508891294,590.7404326906226,2269.5511554173145,168.14410627409057
2019-09-27 15:00:00,1610.7995070882105,155487.37997238606,26338.4232949315,236033.20206194036,277.84831588105544,691.0846485288931,1585.601147815916,243.03957872139716
2019-09-27 18:00:00,4834.263109437781,154420.83070211863,20331.5038970462,150147.77884725842,234.8406504448156,1483.8142385515355,9154.517302020562,123.24904058001822
2019-09-27 21:00:00,5614.031329218489,278482.65163662523,15286.858294013613,246047.88661916245,160.70618649878983,1659.4240730706217,6210.123617124578,132.50434898128435
2019-09-28 00:00:00,6171.007140694529,226615.403749725,18643.673481269332,199548.5725106955,162.93352884180337,1893.3655526379985,9772.99641714855,158.25162451638138
2019-09-28 03:00:00,5248.9770272286905,290923.3887285464,18406.193719336854,240702.55290367987,208.00329068966727,1553.3999187883253,9124.074203412523,163.07199466881528
2019-09-28 06:00:00,2173.731548538771,126704.76739798258,24064.27086293948,158362.44863607312,697.1740661019599,927.1257042041665,3240.953279479464,241.422961488415
2019-09-28 09:00:00,1307.61589054428,162791.85466705944,21029.489607336618,221046.3593073596,667.548640710912,605.0039733578632,1186.898438167438,190.76570131710073
2019-09-28 12:00:00,1667.3131984486586,133645.47505260527,24666.734553420785,255957.79676043574,1086.8968293636744,447.43865226420144,1081.7494574045131,126.8395609346029
2019-09-28 15:00:00,2009.2601176257529,75266.95980107794,31656.725725274755,130374.37569171583,1541.0396519079886,751.223982019774,939.1977641032782,189.0096520959342
2019-09-28 18:00:00,1829.3895342614696,96680.75435244561,28472.347156521795,108638.7352122585,1064.734082593903,600.475824040163,1226.6366590265322,220.10143774227163
2019-09-28 21:00:00,1854.784801715255,113291.45578243729,28609.459658167816,138246.29616187033,952.9871633168881,463.9436228534417,1570.3131094339058,168.7401153035233
2019-09-29 00:00:00,2153.995245695564,188223.89725049862,37955.469890887325,228358.95087170167,189.09747551826288,307.3822766181396,1824.6466728959533,82.86511332167862
2019-09-29 03:00:00,1736.4573909679411,172292.01075889502,31962.71108137648,209123.5520180313,270.1408050153933,404.59488496046583,1501.560097406978,165.36481523112138
2019-09-29 06:00:00,1320.9524179476612,140135.87508650243,22204.170858707388,169299.03087439065,309.4364480974533,544.0091775724385,951.3231852899181,166.8704585309778
2019-09-29 09:00:00,1526.299516817435,91842.09778846393,25530.093701761118,108066.43577520057,321.280615068575,603.5551092256311,2378.6087532028573,244.95498056928918
2019-09-29 12:00:00,1907.6456075576857,124334.3687488907,20307.796583085837,159478.1567630222,305.00266372497134,732.9475844938695,2410.949142441748,230.68069474712703
2019-09-29 15:00:00,6196.55011660219,186508.0879178746,22035.851120146806,162532.58554975872,258.1677075386362,2027.4950175613667,6408.290563736386,220.54775490577515
2019-09-29 18:00:00,20604.077070529984,178201.1298156423,23002.816816416827,167316.50941750008,154.9876774958113,1574.4792758561919,7535.4373143091425,158.34532391082237
2019-09-29 21:00:00,28134.342102814913,145138.9826732193,25061.514178072604,148626.93355042467,154.35041019747433,1472.132646789727,5976.281911221214,4852.364794840184
2019-09-30 00:00:00,6552.597731776519,96171.50919971819,30276.597515432502,134409.3220916487,272.838166909609,3197.8368670562654,6654.799011082766,56719.350525552894
2019-09-30 03:00:00,17848.292377526384,99039.25068176306,31850.108185558507,124766.85339486496,244.02516203977322,12362.783752786778,7581.552511537452,79272.54728227292
2019-09-30 06:00:00,12284.034596227011,85775.3973758609,30785.7735552652,103316.5949077881,294.0763462376525,8433.580741823827,8595.792417090619,80544.51570057873
2019-09-30 09:00:00,10679.872391199277,97011.36903074522,29898.255290376903,139049.41852646688,191.80561555036192,4282.319251529764,9192.095962711719,30731.133519288487
2019-09-30 12:00:00,19604.879624464924,93528.62014292924,29558.141040627455,97144.59185860204,27329.584396612605,1757.2531270136865,7834.018787088353,18623.970528030673
2019-09-30 15:00:00,116600.58431722983,57352.78213572744,34794.73291935472,51737.51467042613,177503.59577336215,9138.15726422742,10635.552233764776,23863.310551732135
2019-09-30 18:00:00,69500.09225796162,62700.43987401674,29348.479996202517,54221.113811612646,141173.66103980498,2664.6139662093656,9415.563338365817,131581.98167835202
2019-09-30 21:00:00,15169.668295463127,109201.97561956153,28700.400673558393,66839.96082031331,135877.95949880357,2640.5784235387337,8703.415732318048,168781.53964728932
2019-10-01 00:00:00,11378.218468310093,112654.60513225706,30748.109648644182,82040.69612052658,120920.5297751015,3639.54510406214,10663.555450183903,161936.0134160922
2019-10-01 03:00:00,14151.43376711979,77149.92305461744,36347.07458460343,81299.51713412114,113930.41683370026,3310.160148688451,10966.857520370299,155972.18283465452
2019-10-01 06:00:00,13807.95699838174,75318.57798048545,36239.12936273401,72279.42685309434,101501.15852317236,2863.167208689659,13344.64119878126,142842.40230145454
2019-10-01 09:00:00,13805.315386442131,84483.43118124855,36124.97938532818,78217.7835608141,86029.89160520451,2900.7540801387913,16438.507416207434,135309.17289081065
2019-10-01 12:00:00,14156.68069404106,90317.33791022525,32294.180841616475,86852.7379584563,62057.742262324195,2875.6505438438357,18677.409013623484,118393.38223960591
2019-10-01 15:00:00,13934.621282637192,91232.29525564886,29429.971492018456,80566.5457463426,34226.31003226177,3047.607892041141,18924.611083167798,83781.39599288093
2019-10-01 18:00:00,13899.993984754003,92607.45330752687,29274.304964108236,83841.28163271541,27516.3734845244,2807.1782464616203,18809.113833840096,75090.1230475873
2019-10-01 21:00:00,13955.125030882955,99635.00771182185,27302.071664929525,81569.29206203565,35252.62942903729,3315.399163181467,20962.8066902519,95023.45647738784
2019-10-02 00:00:00,14510.494029803871,83077.57011959878,32236.08176704833,77241.87230450864,273.0506308112641,2250.1370727099934,16203.886148112408,5145.64252646414
2019-10-02 03:00:00,15961.989213201141,95245.9794561027,30749.366481296966,79512.43754114976,150.03769609366145,2183.54079700712,15754.004010983677,2791.018257973968
2019-10-02 06:00:00,14486.91041745956,84371.48814156963,29544.967572451973,82809.77084060371,2744.7866056780513,2011.6798136371167,16916.422263954326,10448.17381120262
2019-10-02 09:00:00,14234.141090967425,85141.71366124766,27386.758637228686,73356.73352012929,15158.954346961096,2749.145472037136,17998.58476727546,42302.12039209517
2019-10-02 12:00:00,14860.06062148667,85163.02110991134,27582.75607612553,75268.33627405333,34759.59193728345,3052.666347178653,17963.167319444427,66742.31825716994
2019-10-02 15:00:00,16140.786683725326,81551.50902312109,27394.72953015299,70608.34967099343,34900.4531742839,3054.5421693448943,17057.395381956492,45836.80494427367
2019-10-02 18:00:00,17394.80759523607,77146.24424275791,28548.03641183392,69203.00675286762,32834.14575662944,3261.76744822998,16160.519505121503,27744.061029876062
2019-10-02 21:00:00,22134.186087517326,72857.07491910104,29134.16949242153,68982.33599347675,29637.175891137642,2666.2635405202022,14840.81784208384,19858.061974023174
2019-10-03 00:00:00,46012.8631246538,65475.6417765937,29625.462364377687,70587.0250670532,9818.855111336998,2493.6595703657827,14345.401746856003,9166.01481301235
2019-10-03 03:00:00,39803.98615783265,67793.31238366244,32255.158789035147,99822.86513755926,407.39176166419,6954.860671254705,14463.387696357222,354.81033738876783
2019-10-03 06:00:00,25255.0684372105,95366.8875067371,31101.88202752672,151140.2669273753,323.4262448762187,4659.177550997104,9284.566378925982,274.7894568909664
2019-10-03 09:00:00,26208.702446395568,106609.05908381901,32361.630860649235,171549.53926540256,393.6002690508468,3429.4773620412916,7744.427106403777,207.17065919575006
2019-10-03 12:00:00,25021.396687926554,111929.40559076099,27610.11888374922,187325.0186043571,445.12827302292595,3673.7604036342973,9367.315913955743,185.76659460833343
2019-10-03 15:00:00,29725.358759572176,112408.58877505499,30119.14020635688,195107.5595881719,404.1076528723982,4471.821582228357,11792.960541065322,164.69738646877386
2019-10-03 18:00:00,35299.375045232686,104735.85975096263,29952.622201751703,173410.97212568892,338.44379873999435,6027.170644247176,18358.81674384222,189.01197367411004
2019-10-03 21:00:00,48109.04739882519,77345.94775521076,38650.47918049457,126937.33643655689,745.5407845534052,6775.22625848233,17831.75744121814,280.02925883383523
2019-10-04 00:00:00,45170.48332457724,66206.84988466398,37345.21602851676,87263.97653088947,4727.121087385619,6163.211444668586,9135.561685414921,3006.4157789206906
2019-10-04 03:00:00,10936.585314955964,210370.65081389053,19520.69760423651,173999.4342185045,1876.2607761111572,2547.7014842508784,7611.521668878283,1696.2516580848928
2019-10-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 09:00:00,3208.080413838144,108090.44821001797,11669.78564891651,64015.13266027379,1863.7356072570237,1448.0246808637935,5351.129479301836,418.02721067534065
2019-10-04 12:00:00,3952.1522558908932,143904.16483553022,14493.73117336667,100503.41396155392,1547.97348926229,1827.495704132241,6201.921178669568,733.7513580428567
2019-10-04 15:00:00,4724.636213943981,418121.29870354873,21923.19482947757,275020.3966207374,253.09555882755,1028.592580256162,6465.31912312731,216.46739403769152
2019-10-04 18:00:00,5578.734890193856,362305.42752814473,21936.43538349181,182800.8690212802,308.4442260693471,1080.660112503614,6142.947527704531,180.11601062597512
2019-10-04 21:00:00,7427.808802483689,274890.61955229536,21864.092205525445,131137.34395841454,331.7929072970953,1616.4095474924197,7930.985034572345,382.28479219707054
2019-10-05 00:00:00,8838.834222099784,179512.81520724428,20656.302039075934,116620.56174156487,320.9834641821657,2062.0454991415313,9864.027719858306,614.7250934222465
2019-10-05 03:00:00,7610.046418022357,217478.15359763484,20576.84639310171,142770.28411838965,312.68993023930994,1646.5463005177367,8885.95939829419,440.3158090293551
2019-10-05 06:00:00,6718.067497074602,351938.8514447566,21451.12273487701,165490.3616550646,295.1579374636123,1105.8517338322215,7772.013844391741,327.41536542897984
2019-10-05 09:00:00,5313.417570905631,139893.53275726933,17995.168368913863,76997.78084675898,243.18163986149992,901.2724974359444,5876.0153645696455,420.9577912294353
2019-10-05 12:00:00,4047.5638511035654,167929.12168132997,16555.23929475683,128042.63985386201,199.4430967940157,684.0115101075365,4804.347710897273,255.1006516457989
2019-10-05 15:00:00,4012.3195049352466,293797.49278506875,17928.193427147457,165609.1874798627,158.27307559265947,570.1295323815665,5646.893239032118,199.84872615083404
2019-10-05 18:00:00,4524.724332464837,1023101.5932671314,18463.391926927296,196271.83649567267,155.7788923417544,535.7829531896064,6046.401318296413,169.52837846544236
2019-10-05 21:00:00,4100.34466920533,1598826.904332209,19212.375196568002,225339.98901269335,135.14986441406464,497.0915273405752,6429.889979320798,147.62152994211633
2019-10-06 00:00:00,4273.479814289497,1187243.7680261538,18694.323289537042,211866.47592001903,127.84256967146591,424.43923100016747,5507.986749044902,139.93247550534034
2019-10-06 03:00:00,4617.999448402687,286685.2252463022,16696.969766487648,142816.60022879508,177.7858820129635,646.2715622324264,5065.511215517984,225.96579414085357
2019-10-06 06:00:00,5608.554857646487,176023.2157881112,17966.548728637386,93422.20091604216,279.81059293805333,1057.3283522932477,6739.481433190488,414.1104087342258
2019-10-06 09:00:00,5235.846266607755,166728.95834703548,17807.444393765138,103257.11633460002,257.17887841857305,959.2903083779282,6147.485057669445,355.39360270143965
2019-10-06 12:00:00,4419.500459619996,169895.49206721142,17118.961597900623,94347.77560132244,222.37666703239162,704.0343455543297,5249.445685534699,326.35884765332355
2019-10-06 15:00:00,4622.679067314535,232223.1376996444,17375.32123159987,104896.21166162053,231.82116586099383,751.3015427374006,5605.975631602238,292.84157448537354
2019-10-06 18:00:00,5330.69861980166,265957.0291901715,17769.153439916474,115355.96525010846,270.6338624122077,1083.2114860264705,6581.27149845732,344.1280322687526
2019-10-06 21:00:00,4916.415896427866,193498.97858472943,17893.604516319632,94615.85345038242,221.68851742310255,1028.3383008102062,6698.440763757749,334.1199084583598
2019-10-07 00:00:00,3040.62574267297,196629.21214314963,14950.370786853733,91391.85820142871,245.77117513810785,607.0983621251596,4900.429640930969,155.74771508251723
2019-10-07 03:00:00,3853.6718873168247,212870.6737622619,16525.065727398753,105040.99875222934,313.71662421313346,841.0936603512627,5481.695213210994,213.41948641449528
2019-10-07 06:00:00,4244.086672175708,212873.81199448538,16918.85138635785,104630.8511590598,318.86997652338306,947.0534716588074,6088.861268927412,186.83910131755562
2019-10-07 09:00:00,3391.9520646503984,166424.64549916986,13803.415154275488,85362.82394407871,303.17105886640434,791.5601938652416,4862.558072332181,146.1897278061753
2019-10-07 12:00:00,7303.977025280023,142834.3816552276,16172.457082453977,99430.47626240343,333.2741830905251,1187.4535892995273,5838.7067283558345,191.02345890263436
2019-10-07 15:00:00,6056.414955786506,115655.04217133673,16495.13038322323,97287.71217533584,543.6006883948087,1326.9486597778641,16681.669797525672,335.9221520925843
2019-10-07 18:00:00,12362.516685303046,51573.48830166419,20402.556014891026,69119.22358608402,1063.5362503383885,2356.981126076758,20452.138025958993,706.98226358871
2019-10-07 21:00:00,12264.782420864592,38757.62960538992,20292.95965992873,74185.5999648498,1730.381292398722,10930.540657889884,14779.562458859185,848.4089118006616
2019-10-08 00:00:00,13731.6769247546,39434.71755927697,18319.533875738496,77995.81978896262,1410.0645346470135,15779.851799033995,16797.36130175045,625.0425862469745
2019-10-08 03:00:00,15694.795206753784,40946.285859228694,20030.513013185602,110523.64433003284,1078.6052859268705,22328.599564967713,16711.661329776114,461.0862450356079
2019-10-08 06:00:00,14555.170207711784,39070.50083351135,24627.4633248669,78287.63148783668,483.55119229815557,11291.742366347476,11523.766986497738,299.5294171298112
2019-10-08 09:00:00,31205.347054959282,11710.881628913627,514581.83314958285,37148.816211699894,105.7245753587821,2216.1330575107413,9210.697648928972,165.64265571603633
2019-10-08 12:00:00,41142.007640359436,7391.498448297275,315818.9462105932,13150.892593969738,37947.641440381136,2740.458272636744,11537.73401530154,25798.907234022034
2019-10-08 15:00:00,35292.44635925978,14956.001515694923,228425.6271241407,32155.46220656408,108769.41537060337,3025.649081228455,10152.226726057483,18912.13938972824
2019-10-08 18:00:00,19306.77270883114,39271.59406617902,26587.755344745412,118897.98095441321,63802.832670626194,2672.2339700378343,6370.302543903486,158.64040148961274
2019-10-08 21:00:00,17126.620127606337,36155.74088285603,31371.30970879768,111596.79416404013,30690.354814667528,2025.3434682909192,7149.686244810713,152.10396069072848
2019-10-09 00:00:00,19015.578347188948,27274.1992502923,56886.233796405366,78904.66612553377,16667.474196723455,2601.587179378671,8318.263700172378,200.42165669614246
2019-10-09 03:00:00,13089.55147467709,14382.050654893255,39470.698027212646,38142.902879487796,3671.6205099788153,2279.673790087047,7096.509220996864,248.74866397746598
2019-10-09 06:00:00,17462.161305871352,7739.743557359983,60973.07023561,13190.438066861723,188.75110484584255,1989.6437912547292,7319.086685473264,117.23388145283151
2019-10-09 09:00:00,12230.700921682414,16141.554848144113,32126.118493620954,23039.50212274492,146.3426382796968,1497.5404405621894,6859.530451061947,87.05132442481711
2019-10-09 12:00:00,7532.934203025946,26242.32361898182,22604.46521312545,30670.005549594647,678.9227089629771,1336.8103927979826,4471.303283590193,412.56201594376586
2019-10-09 15:00:00,7758.658935016759,28086.26946091356,20625.005810742605,31485.547904974963,549.3949610343883,1220.1456063531507,5480.206264680536,462.9672226221614
2019-10-09 18:00:00,15862.071753958655,10530.670706274756,44991.591476034235,16619.901077134284,119.4977123396125,1954.4939723221512,7705.1850745913325,101.1645663630343
2019-10-09 21:00:00,10974.316002743777,22572.445675114534,25431.786935093878,42959.434905220194,8933.934026285759,1657.6885086136833,6161.539552028998,1997.32529914973
2019-10-10 00:00:00,4004.0874893056284,56086.19926455681,12070.901462584761,48100.05343304266,790.7600153102584,806.992781541958,3765.1491021940524,589.5153006796655
2019-10-10 03:00:00,4878.646559101495,68810.45841586303,9277.49094756276,56213.27730282862,1825.4806143105377,1469.9473798053787,4803.749182065187,2095.016110555142
2019-10-10 06:00:00,3965.892670972191,69687.9722496812,9802.788809729731,57957.6369763006,636.4495622598376,1090.9290517608413,3177.5524475355483,525.1022404787932
2019-10-10 09:00:00,9944.861009233035,40137.69353706241,12785.727087503989,38952.290798605405,1192.2932200371467,3453.637600399426,5026.908394191464,639.371965865202
2019-10-10 12:00:00,8891.791483747133,40773.67830304684,11913.960303738004,38197.876112383434,1085.1939514362602,3300.8257287916445,4815.355149384387,655.2429732450114
2019-10-10 15:00:00,3082.0274644577757,58466.070017006125,8120.6894413216605,51259.30714402722,420.5387374656777,1034.8495105854004,3517.4069836950457,360.24517686161334
2019-10-10 18:00:00,6354.589760174969,63970.538904767025,13051.414390989099,47952.39747103687,120736.79520920392,1424.1282985804148,4692.432481189973,27865.64182931269
2019-10-10 21:00:00,4875.6013115461765,84964.4896506517,13715.742177601902,67898.65517907738,59230.02502205007,880.1582255755771,3990.198739922097,6012.68617212852
2019-10-11 00:00:00,7335.72476449927,82656.93218827875,10566.493998232518,60363.3624217149,1620.7738956948735,1760.669589338162,5114.718726958626,4712.115910696362
2019-10-11 03:00:00,9533.607065350303,67279.6373482537,12653.009392846461,45919.21113917607,2950.448767198635,2446.2396957829333,5725.782593633363,13078.57440701414
2019-10-11 06:00:00,6026.902840310551,71561.59256490903,9160.37413316501,51037.409032964744,2248.586199807709,1773.323109166642,4357.358039356397,3118.6138078252407
2019-10-11 09:00:00,7064.80964769627,116105.08189418953,8444.719518952472,61283.88122624101,6583.23902798196,2520.0623359679666,4573.591708437492,1711.738831206297
2019-10-11 12:00:00,4966.831362769965,67578.06122680973,10229.248694914342,49856.48964086355,14045.020835804438,1189.4195913869708,3872.574094359024,1460.734591770163
2019-10-11 15:00:00,5670.021739435175,67858.59813847006,13593.61309267927,53020.5113352966,13480.49884307342,1352.5834994581314,3762.2073101009196,1279.0598660679675
2019-10-11 18:00:00,5526.889727008104,61353.15276868442,12320.104817116142,45169.218454552785,4516.108988462772,1241.2690558161182,3555.3540676137704,1107.1112049094038
2019-10-11 21:00:00,6251.097050574522,48847.28300645438,11478.022832454373,33591.693475091684,1134.4706478248486,1463.1130585647275,3509.7006071565174,2039.6928526984839
2019-10-12 00:00:00,4625.4349474550945,61269.071107770025,9878.263116538057,43400.15012109133,5970.302137505285,1170.6773307725562,3488.7602343642743,1471.551548424377
2019-10-12 03:00:00,5430.615406878259,59205.87956034746,9786.260365066617,42914.482518894285,10369.368284384824,1373.0962393219854,3285.168643473557,12115.185566610913
2019-10-12 06:00:00,5734.686786518689,56198.969917306866,10028.402592793276,42533.75095920365,3765.844552093075,1471.6009443782152,3667.9743612341426,16702.909221736496
2019-10-12 09:00:00,5638.200734134142,60678.86817467993,8824.71903804532,43744.03587648449,8512.510599357553,1542.7913084783406,3922.772204070612,8024.165808894661
2019-10-12 12:00:00,4826.552694537206,57172.01326220831,8716.16593633076,41790.09706613531,4436.6881589015165,1264.666555592936,2910.057352015684,5814.391243302287
2019-10-12 15:00:00,5054.633031882309,63452.98891798478,10198.995719828747,44302.490988720034,14594.276009027453,1269.0338973520327,3714.607741028209,12740.59096809668
2019-10-12 18:00:00,3916.122147799571,74467.00240141682,6643.886430522537,69211.7446886366,34688.11901743239,970.125864839168,3258.0642373439046,46726.61343633979
