time,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
2019-09-20 09:00:00,90106.65017119034,10420.65691226883,0.0,185141.04752002363,4431.763722924328,16984.136983407127,9528.092987731708,0.0,50764.86607018149
2019-09-20 12:00:00,86055.05597882096,14308.334032166109,0.0,192452.11778556326,4673.852523643984,17435.019576073617,10018.67531710796,0.0,37952.25011201837
2019-09-20 15:00:00,71090.16418077933,13420.971127801617,0.0,203914.21544551966,4819.340662104797,17147.351587061705,9157.063701852647,0.0,34805.58916361244
2019-09-20 18:00:00,81005.15924827672,18710.252861494646,0.0,254011.41085373145,7380.99852161464,20242.684665421377,11504.826894664422,0.0,37976.07443437156
2019-09-20 21:00:00,110991.10769476689,29660.74975334955,0.0,562681.8969508624,10273.569449996945,30618.37499250049,12053.757873173836,0.0,49081.819271197564
2019-09-21 00:00:00,202522.25892909293,171292.7804458211,0.0,441040.34086396516,26007.33893870451,52223.19404988296,23160.668384617486,0.0,69798.27410322186
2019-09-21 03:00:00,181011.57300450635,147939.1387000041,0.0,371452.1135087278,24469.243216717397,52025.94574494197,19453.88832001026,0.0,58607.638210138124
2019-09-21 06:00:00,110612.15754612733,61242.05007013153,0.0,8444.246465763046,1627209.0636588624,41961.996795100276,13710.808309935954,0.0,52304.981363099156
2019-09-21 09:00:00,113219.03470516238,94399.39799735656,0.0,4713.5008553734115,2985534.4731388316,44078.28225907613,15690.920614675402,0.0,54905.24473410823
2019-09-21 12:00:00,91973.8075051632,114954.23229254807,0.0,8077.607859437242,4005350.6484096698,36027.72501285826,12186.403541469512,0.0,34871.485688225686
2019-09-21 15:00:00,128056.10715921248,117996.43432090287,0.0,166182.26954954365,2166047.37125092,50629.243950709286,18949.024420111917,0.0,54771.002522901756
2019-09-21 18:00:00,132488.21039379764,110621.18139849423,0.0,5694.756705710677,922562.3396151587,68386.4420741745,23198.06044318818,0.0,58976.19560747415
2019-09-21 21:00:00,139818.72374468777,1299823.105258116,0.0,7072.622578439718,29594.265007399506,58644.17586666716,23550.173261280506,0.0,57791.42522244818
2019-09-22 00:00:00,145323.48476933007,1452548.5186180589,0.0,6820.445086515024,28388.98875460106,63358.037711465244,26569.762608216683,0.0,57842.70973648568
2019-09-22 03:00:00,162683.59172408658,1763995.2481154779,0.0,6001.185646241866,28021.386403372584,66615.03481842784,27367.3603048532,0.0,66388.62221354515
2019-09-22 06:00:00,117671.195041811,100647.99944306262,0.0,5201.066829936074,21228.13831107566,45575.69563981014,17982.356081647373,0.0,49340.27980385737
2019-09-22 09:00:00,131407.6787017918,2075829.130559305,0.0,6620.874560606803,29632.806783452164,57827.46177561324,21966.415070769744,0.0,53075.298714510216
2019-09-22 12:00:00,128678.13548389934,1106411.857282804,0.0,3288.9882934240472,17633.62597837877,38556.92766569015,18866.422558182643,0.0,50975.652709042326
2019-09-22 15:00:00,149045.85453936376,539368.5512862792,0.0,3581.808259468254,19204.88009914045,36112.422411809865,22713.104273240868,0.0,66869.00423489233
2019-09-22 18:00:00,118837.66446567784,1413817.206808903,0.0,3427.2651131773778,13313.342601648636,35113.9405023795,14880.560239900542,0.0,54291.60160915186
2019-09-22 21:00:00,107837.0886782542,1243734.2364939535,0.0,2299.4660918320096,14539.971703537112,31894.836165365454,27105.089686822783,0.0,63637.8850718157
2019-09-23 00:00:00,81020.90208754485,3505840.5511112427,0.0,1815.3103704778796,13657.285774631135,17691.279735806143,16222.781831166152,0.0,33094.58801213235
2019-09-23 03:00:00,94284.35587509834,2708659.2296675923,0.0,2108.899714544304,12601.558139988778,21624.505991948623,14870.53384354715,0.0,36979.871486738506
2019-09-23 06:00:00,144035.06419321403,1644266.6576792896,0.0,2762.8609642344495,14011.850008603424,31134.271207546422,20556.420728890724,0.0,55346.87661237587
2019-09-23 09:00:00,133370.09734130764,837030.2375989859,0.0,3323.8359459258936,14424.955374486646,29588.262615214073,18037.711744805256,0.0,54857.42295276703
2019-09-23 12:00:00,117011.63412019351,52976.85393749324,0.0,3175.098376983512,14849.657948254468,31339.556607205224,14141.259282685573,0.0,52910.2706454257
2019-09-23 15:00:00,140889.41554157235,85505.8384999025,0.0,4306.860541871047,19804.82435149713,34333.915985561965,19439.483019490614,0.0,62000.76276521646
2019-09-23 18:00:00,195619.59732469512,127689.87257656269,0.0,10207.488800992543,37004.0503923292,32660.337067799006,32055.74874958346,0.0,82372.74783422337
2019-09-23 21:00:00,226883.39665168425,140907.30200425573,0.0,14689.789958772208,45650.8703136589,36576.52436734032,38116.91156187152,0.0,100769.60460131342
2019-09-24 00:00:00,164955.7932978984,120165.05827394461,0.0,10173.695667802529,30118.184899878524,33372.30049803171,24893.647796544323,0.0,62926.85619678911
2019-09-24 03:00:00,147338.32989344743,120723.14310059052,0.0,10340.16051191239,29427.145745136855,33784.45345234092,22930.85058054282,0.0,56639.850180134774
2019-09-24 06:00:00,163068.1022574566,139842.09606846675,0.0,9738.548090698843,30255.82452591794,31497.134191578345,26770.631859415702,0.0,68718.74554307085
2019-09-24 09:00:00,192836.2275967601,149465.71617248037,0.0,10049.429903792885,33266.739424407046,35310.22561915194,32584.906394518493,0.0,74249.51598794575
2019-09-24 12:00:00,144214.82348814316,104459.81784569005,0.0,4593.11768134739,27200.056406080184,35369.89907368548,22885.472959486415,0.0,61187.092721850364
2019-09-24 15:00:00,138702.2183493275,173665.63400209104,0.0,4597.4588773858995,186714.09119223207,41871.6781668372,21571.88135190735,0.0,61626.39086256123
